Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.4770        -1538.337    -1538.337        0.000     0.0
0.4780        -1538.337    -1538.337        0.000     0.0
0.4790        -1538.337    -1538.337        0.000     0.0
0.4800        -1538.337    -1538.337        0.000     0.0
0.4810        -1538.337    -1538.337        0.000     0.0
0.4820        -1538.337    -1538.337        0.000     0.0
0.4830        -1538.337    -1538.337        0.000     0.0
0.4840        -1538.337    -1538.337        0.000     0.0
0.4850        -1538.337    -1538.337        0.000     0.0
0.4860        -1538.337    -1538.337        0.000     0.0
0.4870        -1538.337    -1538.337        0.000     0.0
0.4880        -1538.337    -1538.337        0.000     0.0
0.4890        -1538.337    -1538.337        0.000     0.0
0.4900        -1538.337    -1538.337        0.000     0.0
0.4910        -1538.337    -1538.337        0.000     0.0
0.4920        -1538.337    -1538.337        0.000     0.0
0.4930        -1538.337    -1538.337        0.000     0.0
0.4940        -1538.337    -1538.337        0.000     0.0
0.4950        -1538.337    -1538.337        0.000     0.0
0.4960        -1538.337    -1538.337        0.000     0.0
0.4970        -1538.337    -1538.337        0.000     0.0
0.4980        -1538.337    -1538.337        0.000     0.0
0.4990        -1538.337    -1538.337        0.000     0.0
0.5000        -1538.337    -1538.337        0.000     0.0
0.5010        -1538.337    -1538.337        0.000     0.0
0.5020        -1538.337    -1538.337        0.000     0.0
0.5030        -1538.337    -1538.337        0.000     0.0
0.5040        -1538.337    -1538.337        0.000     0.0
0.5050        -1538.337    -1538.337        0.000     0.0
0.5060        -1538.337    -1538.337        0.000     0.0
0.5070        -1538.337    -1538.337        0.000     0.0
0.5080        -1538.337    -1538.337        0.000     0.0
0.5090        -1538.337    -1538.337        0.000     0.0
0.5100        -1538.337    -1538.337        0.000     0.0
0.5110        -1538.337    -1538.337        0.000     0.0
0.5120        -1538.337    -1538.337        0.000     0.0
0.5130        -1538.337    -1538.337        0.000     0.0
0.5140        -1538.337    -1538.337        0.000     0.0
0.5150        -1538.337    -1538.337        0.000     0.0
0.5160        -1538.337    -1538.337        0.000     0.0
0.5170        -1538.337    -1538.337        0.000     0.0
0.5180        -1538.337    -1538.337        0.000     0.0
0.5190        -1538.337    -1538.337        0.000     0.0
0.5200        -1538.337    -1538.337        0.000     0.0
0.5210        -1538.337    -1538.337        0.000     0.0
0.5220        -1538.337    -1538.337        0.000     0.0
0.5230        -1538.337    -1538.337        0.000     0.0
0.5240        -1538.337    -1538.337        0.000     0.0
0.5250        -1538.337    -1538.337        0.000     0.0
0.5260        -1538.337    -1538.337        0.000     0.0
0.5270        -1538.337    -1538.337        0.000     0.0
0.5280        -1538.337    -1538.337        0.000     0.0
0.5290        -1538.337    -1538.337        0.000     0.0
0.5300        -1538.337    -1538.337        0.000     0.0
0.5310        -1538.337    -1538.337        0.000     0.0
0.5320        -1538.337    -1538.337        0.000     0.0
0.5330        -1538.337    -1538.337        0.000     0.0
0.5340        -1538.337    -1538.337        0.000     0.0
0.5350        -1538.337    -1538.337        0.000     0.0
0.5360        -1538.337    -1538.337        0.000     0.0
0.5370        -1538.337    -1538.337        0.000     0.0
0.5380        -1538.337    -1538.337        0.000     0.0
0.5390        -1538.337    -1538.337        0.000     0.0
0.5400        -1538.337    -1538.337        0.000     0.0
0.5410        -1538.337    -1538.337        0.000     0.0
0.5420        -1538.337    -1538.337        0.000     0.0
0.5430        -1538.337    -1538.337        0.000     0.0
0.5440        -1538.337    -1538.337        0.000     0.0
0.5450        -1538.337    -1538.337        0.000     0.0
0.5460        -1538.337    -1538.337        0.000     0.0
0.5470        -1538.337    -1538.337        0.000     0.0
0.5480        -1538.337    -1538.337        0.000     0.0
